parking,rooms,info_card_type,bathrooms,balcony,title,floor,terrace,link,price,elevator,surface,heating,swimming_pool,air_conditioner
,5 habs.,re-CardPackBasic-info,2 baños,,"Casa adosada en venta en Ferrer I Vidal, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero/164510610/d?from=list,429.800 €,,203 m²,,,
,6 habs.,re-CardPackBasic-info,3 baños,,"Casa adosada en venta en Avinguda de la Torre del Vallès, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/jardin-patio/177503975/d?from=list,265.000 €,,204 m²,,,
,6 habs.,re-CardPackBasic-info,3 baños,,"Casa o chalet en venta en Carrer D'albert Virella , Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor/163614818/d?from=list,674.900 €,Ascensor,385 m²,,,
,3 habs.,re-CardPackBasic-info,2 baños,,"Piso en venta en Del Llimonet, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-ascensor-piscina/177441604/d?from=list,274.890 €,,64 m²,,,
,6 habs.,re-CardPackBasic-info,2 baños,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero/176918696/d?from=list,345.000 €,,352 m²,,,
,5 habs.,re-CardPackBasic-info,4 baños,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-amueblado-internet/176404970/d?from=list,1.295.000 €,,997 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Planta baja en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/176826354/d?from=list,239.000 €,,92 m²,Calefacción,,Aire acondicionado
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Major, Centre Vila",2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza/176689281/d?from=list,198.000 €,,70 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor-parking/177191405/d?from=list,275.000 €,Ascensor,80 m²,,,
,,re-CardPackMinimal-info,,,"Planta baja en venta en Manel Cabanyes, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/163667479/d?from=list,161.000 €,,90 m²,Calefacción,,Aire acondicionado
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Josep Tomàs Ventosa, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/177032804/d?from=list,205.000 €,,80 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibèrica, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor-parking-no-amueblado/177307357/d?from=list,235.000 €,Ascensor,75 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de la Torre D'enveja, 49, Molí de Vent",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-patio/165375713/d?from=list,435.000 €,,271 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Mallorca, 19, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/177388709/d?from=list,136.000 €,,61 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'havana, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-ascensor/163287986/d?from=list,225.000 €,Ascensor,87 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer del Riu Ebre, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-patio-amueblado-television/177389619/d?from=list,390.000 €,,283 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-ascensor/177528806/d?from=list,265.000 €,Ascensor,105 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/177070437/d?from=list,140.000 €,,71 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-trastero-ascensor-patio/163700155/d?from=list,185.000 €,Ascensor,65 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza/165727290/d?from=list,173.000 €,,98 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-trastero-ascensor/165104694/d?from=list,250.000 €,Ascensor,140 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/177309501/d?from=list,120.000 €,,69 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Rambla de Pep Ventura, Nord",5ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-parking/176469574/d?from=list,260.000 €,Ascensor,70 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/177436120/d?from=list,274.619 €,,129 m²,,,
Parking,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-amueblado-parking/163102037/d?from=list,970.000 €,,496 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Acacies, Nord",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176222670/d?from=list,82.800 €,,67 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer D'albert Einstein, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza/163460675/d?from=list,280.000 €,,153 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177092308/d?from=list,372.900 €,Ascensor,109 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Salvador Sama, Sant Joan",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor-patio/164430204/d?from=list,285.000 €,Ascensor,75 m²,,,
Parking,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de Josep Llanza, 32, Centre Vila",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19960139/165687352?from=list,182.000 €,Ascensor,71 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de Josep Llanza, 32, Centre Vila",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19960139/165687371?from=list,218.000 €,Ascensor,96 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer del Canigó, Sant Joan",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-terraza-patio/176651858/d?from=list,539.000 €,,218 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, 7, Barri del Mar",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/162874505?from=list,556.000 €,Ascensor,115 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, 7, Barri del Mar",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/162874496?from=list,461.000 €,Ascensor,115 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, 7, Barri del Mar",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/161880034?from=list,400.000 €,Ascensor,95 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, 7, Barri del Mar",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/162874491?from=list,348.000 €,Ascensor,86 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'any Dels Negats, 9, Barri del Mar",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164350778?from=list,293.000 €,Ascensor,85 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'any Dels Negats, 9, Barri del Mar",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164351121?from=list,397.000 €,Ascensor,97 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'any Dels Negats, 9, Barri del Mar",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164351154?from=list,574.000 €,Ascensor,120 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'any Dels Negats, 9, Barri del Mar",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164350753?from=list,357.000 €,Ascensor,85 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'any Dels Negats, 9, Barri del Mar",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164351148?from=list,262.000 €,Ascensor,69 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de la Boia, 7, Barri del Mar",6ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/162874477?from=list,328.000 €,Ascensor,86 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'any Dels Negats, 9, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/163771858?from=list,268.000 €,Ascensor,68 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Rambla de Sant Jordi, 28, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19869981/177456012?from=list,295.800 €,,102 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Sant Jordi, 28, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19869981/177456001?from=list,204.000 €,,71 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Sant Jordi, 28, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19869981/177455997?from=list,189.400 €,,70 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Rambla de Sant Jordi, 28, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19869981/177455985?from=list,187.000 €,,81 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Solicrup, Masia Nova -  Solicrup",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-patio/177051565/d?from=list,375.000 €,,173 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Pep Ventura, Nord",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19946020/177114237?from=list,219.500 €,Ascensor,88 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Esculls, Prat de Vilanova",2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-trastero-amueblado/165255180/d?from=list,145.000 €,,61 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Carrer de Les Casernes, 11, Centre Vila",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/163863720?from=list,167.900 €,Ascensor,61 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Calle Carrer de Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/163863221?from=list,157.990 €,Ascensor,43 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de la Boia, 7, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19808949/162874485?from=list,326.000 €,Ascensor,79 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Pep Ventura, La Geltrú - Sant Jordi",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina/164737338/d?from=list,280.000 €,Ascensor,84 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'any Dels Negats, 9, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19875208/164350951?from=list,380.000 €,Ascensor,97 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/176901075/d?from=list,189.474 €,Ascensor,71 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Doctor Zamenhof, Molí de Vent",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor/163132819/d?from=list,156.000 €,Ascensor,72 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-trastero-ascensor/164405947/d?from=list,290.000 €,Ascensor,117 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Dúplex en venta en Carrer Miquel Guanse, 40, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-trastero-ascensor/164511741/d?from=list,259.000 €,Ascensor,152 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Ronda Ibérica, La Collada - Sis Camins",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/164015012?from=list,373.000 €,,106 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/161841087?from=list,280.000 €,,111 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Ronda Ibérica, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19618186/161841197?from=list,296.000 €,,112 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Canaries, Barri del Mar",4ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19760711/176743012?from=list,398.000 €,,89 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-jardin-terraza-trastero-piscina/176166734/d?from=list,1.100.000 €,,525 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",7ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164349976?from=list,304.000 €,,70 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",7ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164350086?from=list,305.000 €,,68 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164349962?from=list,319.000 €,,70 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164350097?from=list,310.000 €,,69 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164349952?from=list,315.000 €,,68 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Dúplex en venta en Barri del Mar,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-trastero/164610794/d?from=list,341.300 €,,151 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/164374849/d?from=list,178.000 €,,90 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",7ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164349942?from=list,490.000 €,,103 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Joan Baptista Pieralli, La Geltrú - Sant Jordi",8ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19670428/164350116?from=list,360.000 €,,89 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Carrer de Les Casernes, Centre Vila",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19877526/165382279?from=list,199.900 €,Ascensor,68 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,,,/es/comprar/vivienda/vilanova-i-la-geltru/sant-joan/176770475/d?from=list,90.000 €,,82 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Passatge Pi Torrat, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/164575307/d?from=list,237.360 €,,129 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Antoni Maria Alcover, Masia Nova -  Solicrup",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19792473/176753448?from=list,315.000 €,,105 m²,,,Aire acondicionado
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Antoni Maria Alcover, Masia Nova -  Solicrup",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19792473/165464487?from=list,239.000 €,,126 m²,,,Aire acondicionado
,6 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Santa Anna, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero-patio/176563414/d?from=list,220.000 €,,215 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Antoni Maria Alcover, Masia Nova -  Solicrup",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19792473/161254681?from=list,312.000 €,,129 m²,,,Aire acondicionado
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Canaries, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19760711/164991195?from=list,349.800 €,Ascensor,106 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Canaries, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19760711/164991178?from=list,324.500 €,Ascensor,91 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/165111587/d?from=list,125.690 €,,68 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/176282581/d?from=list,91.000 €,,80 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Apartamento en venta en Calle Canaries, Barri del Mar",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19760711/164991115?from=list,258.500 €,,73 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Ribes Roges,,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19757802/160263764?from=list,495.000 €,Ascensor,89 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Ribes Roges,,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19757802/160263899?from=list,475.000 €,Ascensor,89 m²,,,
Parking,2 habs.,re-CardPackMinimal-info,,,Ático en venta en Ribes Roges,,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19757802/160263866?from=list,430.000 €,Ascensor,64 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/164817192/d?from=list,270.000 €,,189 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19745687/163460730?from=list,495.000 €,,117 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19745687/163460748?from=list,485.000 €,,122 m²,,,
,2 habs.,re-CardPackMinimal-info,,,Piso en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza-patio/164832215/d?from=list,179.000 €,,61 m²,,,Aire acondicionado
,9 habs.,re-CardPackMinimal-info,,,"Finca rústica en venta en Camí Molinant, 1, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-trastero/176155196/d?from=list,2.310.000 €,,524 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Finca rústica en venta en Urbanització Torre Veguer, Nord",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero-patio/177175657/d?from=list,300.000 €,,10109 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'alosa, 35, L'Aragai",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276410?from=list,345.000 €,Ascensor,108 m²,,,
